812: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 1) ('dstip', IPv4Network('10.0.0.0/24'))
958: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 74) ('dstip', IPv4Network('10.0.0.0/24'))
960: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 75) ('dstip', IPv4Network('10.0.0.0/24'))
962: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 76) ('dstip', IPv4Network('10.0.0.0/24'))
964: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 77) ('dstip', IPv4Network('10.0.0.0/24'))
966: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 78) ('dstip', IPv4Network('10.0.0.0/24'))
968: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 79) ('dstip', IPv4Network('10.0.0.0/24'))
970: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 80) ('dstip', IPv4Network('10.0.0.0/24'))
972: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 81) ('dstip', IPv4Network('10.0.0.0/24'))
974: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 82) ('dstip', IPv4Network('10.0.0.0/24'))
976: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 83) ('dstip', IPv4Network('10.0.0.0/24'))
978: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 84) ('dstip', IPv4Network('10.0.0.0/24'))
980: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 85) ('dstip', IPv4Network('10.0.0.0/24'))
982: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 86) ('dstip', IPv4Network('10.0.0.0/24'))
984: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 87) ('dstip', IPv4Network('10.0.0.0/24'))
986: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 88) ('dstip', IPv4Network('10.0.0.0/24'))
988: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 89) ('dstip', IPv4Network('10.0.0.0/24'))
990: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 90) ('dstip', IPv4Network('10.0.0.0/24'))
992: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 91) ('dstip', IPv4Network('10.0.0.0/24'))
994: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 92) ('dstip', IPv4Network('10.0.0.0/24'))
996: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 93) ('dstip', IPv4Network('10.0.0.0/24'))
998: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 94) ('dstip', IPv4Network('10.0.0.0/24'))
1000: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 95) ('dstip', IPv4Network('10.0.0.0/24'))
1002: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 96) ('dstip', IPv4Network('10.0.0.0/24'))
1004: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 97) ('dstip', IPv4Network('10.0.0.0/24'))
1006: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 98) ('dstip', IPv4Network('10.0.0.0/24'))
1008: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 99) ('dstip', IPv4Network('10.0.0.0/24'))
1010: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 100) ('dstip', IPv4Network('10.0.0.0/24'))
1012: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 101) ('dstip', IPv4Network('10.0.0.0/24'))
1014: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 102) ('dstip', IPv4Network('10.0.0.0/24'))
1016: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 103) ('dstip', IPv4Network('10.0.0.0/24'))
1018: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 104) ('dstip', IPv4Network('10.0.0.0/24'))
1020: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 105) ('dstip', IPv4Network('10.0.0.0/24'))
1022: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 106) ('dstip', IPv4Network('10.0.0.0/24'))
1024: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 107) ('dstip', IPv4Network('10.0.0.0/24'))
1026: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 108) ('dstip', IPv4Network('10.0.0.0/24'))
1028: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 109) ('dstip', IPv4Network('10.0.0.0/24'))
1030: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 110) ('dstip', IPv4Network('10.0.0.0/24'))
1032: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 111) ('dstip', IPv4Network('10.0.0.0/24'))
1034: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 112) ('dstip', IPv4Network('10.0.0.0/24'))
1036: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 113) ('dstip', IPv4Network('10.0.0.0/24'))
1038: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 114) ('dstip', IPv4Network('10.0.0.0/24'))
1040: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 115) ('dstip', IPv4Network('10.0.0.0/24'))
1042: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 116) ('dstip', IPv4Network('10.0.0.0/24'))
1044: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 117) ('dstip', IPv4Network('10.0.0.0/24'))
1046: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 118) ('dstip', IPv4Network('10.0.0.0/24'))
1048: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 119) ('dstip', IPv4Network('10.0.0.0/24'))
1050: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 120) ('dstip', IPv4Network('10.0.0.0/24'))
1052: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 121) ('dstip', IPv4Network('10.0.0.0/24'))
1054: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 122) ('dstip', IPv4Network('10.0.0.0/24'))
1056: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 123) ('dstip', IPv4Network('10.0.0.0/24'))
1058: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 124) ('dstip', IPv4Network('10.0.0.0/24'))
1060: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 125) ('dstip', IPv4Network('10.0.0.0/24'))
1062: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 126) ('dstip', IPv4Network('10.0.0.0/24'))
1064: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 127) ('dstip', IPv4Network('10.0.0.0/24'))
1066: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 128) ('dstip', IPv4Network('10.0.0.0/24'))
1068: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 129) ('dstip', IPv4Network('10.0.0.0/24'))
1070: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 130) ('dstip', IPv4Network('10.0.0.0/24'))
1072: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 131) ('dstip', IPv4Network('10.0.0.0/24'))
1074: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 132) ('dstip', IPv4Network('10.0.0.0/24'))
1076: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 133) ('dstip', IPv4Network('10.0.0.0/24'))
1078: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 134) ('dstip', IPv4Network('10.0.0.0/24'))
1080: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 135) ('dstip', IPv4Network('10.0.0.0/24'))
1082: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 136) ('dstip', IPv4Network('10.0.0.0/24'))
1084: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 137) ('dstip', IPv4Network('10.0.0.0/24'))
1086: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 138) ('dstip', IPv4Network('10.0.0.0/24'))
1088: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 139) ('dstip', IPv4Network('10.0.0.0/24'))
1090: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 140) ('dstip', IPv4Network('10.0.0.0/24'))
1092: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 141) ('dstip', IPv4Network('10.0.0.0/24'))
1094: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 142) ('dstip', IPv4Network('10.0.0.0/24'))
1096: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 143) ('dstip', IPv4Network('10.0.0.0/24'))
1098: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 144) ('dstip', IPv4Network('10.0.0.0/24'))
1100: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 145) ('dstip', IPv4Network('10.0.0.0/24'))
1102: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 146) ('dstip', IPv4Network('10.0.0.0/24'))
1104: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 147) ('dstip', IPv4Network('10.0.0.0/24'))
1106: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 148) ('dstip', IPv4Network('10.0.0.0/24'))
1108: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 149) ('dstip', IPv4Network('10.0.0.0/24'))
1110: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 150) ('dstip', IPv4Network('10.0.0.0/24'))
1112: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 151) ('dstip', IPv4Network('10.0.0.0/24'))
1114: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 152) ('dstip', IPv4Network('10.0.0.0/24'))
1116: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 153) ('dstip', IPv4Network('10.0.0.0/24'))
1118: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 154) ('dstip', IPv4Network('10.0.0.0/24'))
1120: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 155) ('dstip', IPv4Network('10.0.0.0/24'))
1122: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 156) ('dstip', IPv4Network('10.0.0.0/24'))
1124: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 157) ('dstip', IPv4Network('10.0.0.0/24'))
1126: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 158) ('dstip', IPv4Network('10.0.0.0/24'))
1128: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 159) ('dstip', IPv4Network('10.0.0.0/24'))
1130: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 160) ('dstip', IPv4Network('10.0.0.0/24'))
1132: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 161) ('dstip', IPv4Network('10.0.0.0/24'))
1134: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 162) ('dstip', IPv4Network('10.0.0.0/24'))
1136: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 163) ('dstip', IPv4Network('10.0.0.0/24'))
1138: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 164) ('dstip', IPv4Network('10.0.0.0/24'))
1140: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 165) ('dstip', IPv4Network('10.0.0.0/24'))
1142: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 166) ('dstip', IPv4Network('10.0.0.0/24'))
1144: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 167) ('dstip', IPv4Network('10.0.0.0/24'))
1146: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 168) ('dstip', IPv4Network('10.0.0.0/24'))
1148: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 169) ('dstip', IPv4Network('10.0.0.0/24'))
1150: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 170) ('dstip', IPv4Network('10.0.0.0/24'))
1152: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 171) ('dstip', IPv4Network('10.0.0.0/24'))
1154: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 172) ('dstip', IPv4Network('10.0.0.0/24'))
1156: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 173) ('dstip', IPv4Network('10.0.0.0/24'))
1158: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 174) ('dstip', IPv4Network('10.0.0.0/24'))
1160: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 175) ('dstip', IPv4Network('10.0.0.0/24'))
1162: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 176) ('dstip', IPv4Network('10.0.0.0/24'))
1164: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 177) ('dstip', IPv4Network('10.0.0.0/24'))
1166: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 178) ('dstip', IPv4Network('10.0.0.0/24'))
1168: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 179) ('dstip', IPv4Network('10.0.0.0/24'))
1170: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 180) ('dstip', IPv4Network('10.0.0.0/24'))
1172: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 181) ('dstip', IPv4Network('10.0.0.0/24'))
1174: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 182) ('dstip', IPv4Network('10.0.0.0/24'))
1176: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 183) ('dstip', IPv4Network('10.0.0.0/24'))
1178: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 184) ('dstip', IPv4Network('10.0.0.0/24'))
1180: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 185) ('dstip', IPv4Network('10.0.0.0/24'))
1182: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 186) ('dstip', IPv4Network('10.0.0.0/24'))
1184: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 187) ('dstip', IPv4Network('10.0.0.0/24'))
1186: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 188) ('dstip', IPv4Network('10.0.0.0/24'))
1188: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 189) ('dstip', IPv4Network('10.0.0.0/24'))
1190: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 190) ('dstip', IPv4Network('10.0.0.0/24'))
1192: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 191) ('dstip', IPv4Network('10.0.0.0/24'))
1194: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 192) ('dstip', IPv4Network('10.0.0.0/24'))
1196: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 193) ('dstip', IPv4Network('10.0.0.0/24'))
1198: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 194) ('dstip', IPv4Network('10.0.0.0/24'))
1200: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 195) ('dstip', IPv4Network('10.0.0.0/24'))
1202: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 196) ('dstip', IPv4Network('10.0.0.0/24'))
1204: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 197) ('dstip', IPv4Network('10.0.0.0/24'))
1206: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 198) ('dstip', IPv4Network('10.0.0.0/24'))
1208: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 199) ('dstip', IPv4Network('10.0.0.0/24'))
1210: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 200) ('dstip', IPv4Network('10.0.0.0/24'))
1212: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 201) ('dstip', IPv4Network('10.0.0.0/24'))
1214: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 202) ('dstip', IPv4Network('10.0.0.0/24'))
1216: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 203) ('dstip', IPv4Network('10.0.0.0/24'))
1218: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 204) ('dstip', IPv4Network('10.0.0.0/24'))
1220: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 205) ('dstip', IPv4Network('10.0.0.0/24'))
1222: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 206) ('dstip', IPv4Network('10.0.0.0/24'))
1224: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 207) ('dstip', IPv4Network('10.0.0.0/24'))
1226: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 208) ('dstip', IPv4Network('10.0.0.0/24'))
1228: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 209) ('dstip', IPv4Network('10.0.0.0/24'))
1230: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 210) ('dstip', IPv4Network('10.0.0.0/24'))
1232: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 211) ('dstip', IPv4Network('10.0.0.0/24'))
1234: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 212) ('dstip', IPv4Network('10.0.0.0/24'))
1236: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 213) ('dstip', IPv4Network('10.0.0.0/24'))
1238: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 214) ('dstip', IPv4Network('10.0.0.0/24'))
1240: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 215) ('dstip', IPv4Network('10.0.0.0/24'))
1242: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 216) ('dstip', IPv4Network('10.0.0.0/24'))
1244: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 217) ('dstip', IPv4Network('10.0.0.0/24'))
1246: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 218) ('dstip', IPv4Network('10.0.0.0/24'))
1248: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 219) ('dstip', IPv4Network('10.0.0.0/24'))
1250: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 220) ('dstip', IPv4Network('10.0.0.0/24'))
1252: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 221) ('dstip', IPv4Network('10.0.0.0/24'))
1254: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 222) ('dstip', IPv4Network('10.0.0.0/24'))
1256: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 223) ('dstip', IPv4Network('10.0.0.0/24'))
1258: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 224) ('dstip', IPv4Network('10.0.0.0/24'))
1260: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 225) ('dstip', IPv4Network('10.0.0.0/24'))
1262: match: ('srcip', IPv4Network('10.0.0.0/24')) ('switch', 226) ('dstip', IPv4Network('10.0.0.0/24'))
